df_index	text
013455	RT @nao_muito: coitados dos venezuelanos, estão virando um BRASIL 
009401	RT @natalia_sgf: Todos aqueles que votaram alguma vez no PT e afins são indiretamente cúmplices da tragédia venezuelana e devem confessar e…
013498	RT @natashasl: Mds eu não acredito que eu li alguém reclamando que os brasileiros tão em casa enquanto tem venezuelano “andando de boa por…
007129	RT @natisuzuki: @odiodobem Só espero que não façam como os venezuelanos que elegeu Maduro e depois fugiram do país...
013683	RT @natralha__: Hoje eu imagino a elite venezuelana em pânico com medo de virar um Brasil
018582	RT @nattibrasil_: Alguns venezuelanos se reuniram do lado de fora do local onde está acontecendo o show de Natti Natasha para poder assisti…
015179	RT @nauzilacampos: Gente, situação econômica de várias famílias em Manaus não tá fácil. A enxurrada também deixou venezuelanos desabrigados…
007508	RT @nave1964: Eu queria muito saber o que acontecerá com os invasores da embaixada venezuelana, guaidó, Eduardo Bolsonaro?  Alguém pode me…
000690	"RT @negaointernauta: Lula ministro é tipo aquelas loucuras que a gente ouvia sobre o Hugo Chaves e pensava ""meu deus, pq os venezuelanos nã…"
003856	RT @negociacoes: Grêmio enfrenta o vice-campeão uruguaio, campeão venezuelano e campeão paraguaio. Esse é o famoso grupo que a imprensa des…
018709	RT @negraosidnei: *Venezuelanos representaram maioria de pedidos de refúgio em 2021* Por Agência Brasil(O Dia) Os venezuelanos representara…
005884	RT @nelpold: Delação de banqueiro suíço revela desvio de US$ 1,2 bilhão no “PETROLÃO” venezuelano via 
018156	"RT @nelsonpaffi: ""El Pollo"" continua detido na Espanha, que resiste em extraditá-lo para o EEUU. Ex-general venezuelano, responsável pela A…"
014700	"RT @nelsonpaffi: ""El Pollo"", ex-general venezuelano e ex-chefe das rotas de tráfico de drogas, ainda permanece preso na Espanha, que resist…"
014294	RT @nelsonpaffi: Acho que não precisaremos fazer sozinho a limpa dos corruptos por aqui. O general venezuelano está fazendo por nós, ao del…
014468	"RT @nelsonpaffi: Aguardando a Espanha extraditar o general ""Pollo"" venezuelano, responsável pelas rotas de tráfico de drogas na América do…"
018100	"RT @nelsonpaffi: Aguardando o ""El Pollo"" ser extraditado aos EEUU. ex-general venezuelano, responsável pelas rotas de tráfico de drogas na…"
014555	"RT @nelsonpaffi: As delações do ex-general venezuelano para complicar a vida de muitos brasileiros. Ele era o chefe da ""ABIN"" da Venezuela…"
014319	RT @nelsonpaffi: As denúncias, com provas, do general venezuelano chegaram nos EEUU. Ele delatou o PT. E parece que o Lula também. Assim qu…
018255	"RT @nelsonpaffi: E o ex-general venezuelano, ""El Pollo"", ainda não foi extraditado para os EEUU. Se estivesse lá, teríamos a Interpol divul…"
014442	RT @nelsonpaffi: EEUU, FBI e DEA Estão aguardando a extradição do general venezuelano, que era o chefe das rotas de tráfico pelas Américas…
014284	"RT @nelsonpaffi: Estamos dependendo da delação do ""general"" venezuelano para prender a rede de narcotráfico brasileira. Assim que Espanha o…"
014511	"RT @nelsonpaffi: Finalmente o ex-general venezuelano ""El Pollo"" será extraditado da Espanha para os EEUU. Delatou os poderosos do partido e…"
018243	"RT @nelsonpaffi: Isso deve ser efeito da delação do ex-general venezuelano ""El Pollo"": ""DINHEIRO SUJO: Vazamento de dados do Credit Suisse…"
014287	"RT @nelsonpaffi: O tal ""general venezuelano"" que será extraditado da Espanha para os EEUU, vai falar da pista de pouso clandestina do Isaac…"
014302	RT @nelsonpaffi: Pacheco está chateado. Seu vice, o Lula, não conseguirá ser candidato. O ex-general venezuelano está em vias de ser extrad…
014660	"RT @nelsonpaffi: Pelo visto, quem vai fazer a limpeza nos corruptos brasileiros será o narcotraficante ex-general venezuelano ""El Pollo"", a…"
014471	RT @nelsonpaffi: Porquê o 5TF não abriu processo contra o PT? O ex-general venezuelano delatou que entregaram dinheiro (dólar US$) ao PT, c…
014466	RT @nelsonpaffi: Quando a Espanha vai extraditar o ex-general venezuelano para os EEUU? O que o Lula vai fazer na Espanha?
014322	RT @nelsonpaffi: Quando a Espanha vai extraditar para os EEUU o general venezuelano? Queremos que ele delate os brasileiros envolvidos no t…
014345	"RT @nelsonpaffi: Se a Espanha realmente extraditar para os EEUU o ""general"" venezuelano, o processo correrá por lá. O ""general"" vai dar nom…"
014295	RT @nelsonpaffi: Se o general venezuelano delatar as contas bancárias no banco do vaticano, a igreja católica sofrerá mais um abalo. Ou mel…
014443	RT @nelsonpaffi: Soltura ilegal do André do Rap vai ter repercussões. ex-general venezuelano está fazendo delações e, dizem, incluiu o Andr…
018671	"RT @nelsonpaffi: ex-general venezuelano Carvajal ""El Pollo"": Preso na Espanha, em vias de ser deportado para USA. Em breve teremos notícias…"
001394	RT @nemoid321: O mais carioca dos venezuelanos com um texto fenomenal na Cultura & Barbárie - ler, ler, ler... 
010282	RT @neronell: Repudia a Ditadura Venezuelana, mas a do Brasil pode né?
010346	RT @nesimachado: Hoje um moço me disse que o Brasil tem que derrubar o Maduro para, então, tomar o petróleo venezuelano, ou o litro da gaso…
006170	RT @nessoila: imagina se rola um revival do romance do TEMER com a KATIA  nas eleições. marcela foge pro uruguai c/o jardineiro venezuelano…
008911	RT @nestrangeiro_pt: Lamentamos e condenamos a expulsão, pelas autoridades policiais venezuelanas, da delegação do Parlamento Europeu que s…
014808	RT @nestrangeiro_pt: Portugal lamenta a decisão tomada pelas autoridades venezuelanas de declarar a Embaixadora da #UE em Caracas, Isabel B…
008401	RT @neto_ananindeua: Hoje o Brasil estaria ao lado do carniceiro venezuelano caso o Haddad fosse eleito presidente. #GritemosConBrio @Hadda…
003164	"RT @news_va_pt: Bispos venezuelanos: ""Eleições são um direito e uma esperança"" §RV "
006845	RT @newscolina: Alejandro Guerra, do Palmeiras, é mais um nome na lista de interesses do Vasco para a próxima temporada. O venezuelano atuo…
015930	RT @neyncsp: @tatianasbbr @marcio37 Pergunta pros cubanos e venezuelanos se eles acham isso tbm .Eles certamente dirão que deveriam ter lut…
002347	RT @nichmart: Por que eu ainda fico surpreso em ver gente fazendo piada com a miséria dos refugiados venezuelanos aqui no estado?!
005332	RT @nicolebelo: GENTE, hoje visitamos uma das casas onde os refugiados venezuelanos estão morando aqui em Belém. Nessa garagem moram 40 pes…
005763	RT @nicollelaila2: Vejo gente q n sabe nd de Roraima falando do estado, vcs tem noção como é viver em uma cidade onde Venezuelanos matam, r…
001329	RT @nictorres: Pobre povo venezuelano.. com quem nos solidarizamos contra o ditador tirano que está lhes tirando a honra e a vida.. https:/…
018388	RT @nightrider402: Ou é Bolsonaro reeleito 2022 ou disputar os semáforos com os Venezuelanos, 20 anos de atraso não se recupera em quatro a…
016060	RT @nikolas_dm: 4 fatos “aleatórios”:  1. Bolsonaro denunciou o sofrimento das refugiadas Venezuelanas e tudo o que aconteceu na casa foi f…
008323	RT @nilmoretto: Impressionante! Maduro, que já era podre, cai do pé. Melhor sorte aos Venezuelanos. Que os vizinhos consigam se reerguer. h…
000654	RT @nilsp57: @AecioNeves @noticiasnatela Senador o parlamento venezuelano esta fazendo a parte deles nós precisamos fazer a nossa parte tam…
001405	RT @nilsp57: O que mata mais pessoas? Comunismo ou Capitalismo? (Povo venezuelano em busca de alimentos na Colômbia ) …
001135	RT @nilzevictor: justiça da venezuela é a mais injusta do mudo inteiro nossos irmãos venezuelano passando fome este merece 1 doença https:/…
011497	RT @ninfomanaus: Hora do almoço é pra isso, pra comer cu de macho. o dessa vez foi esse novinho dotado venezuelano... Delicia de cuzinho. M…
015858	RT @ninopatriota: As maiores influências jurisprudenciais do STF atualmente vêm do Tribunal Venezuelano e do Comunismo Chinês.  Só isso exp…
005136	RT @niviaregina: Venezuela recebeu mais migrantes brasileiros do que Brasil recebeu venezuelanos em 2017, diz ONU  v…
015260	RT @noahshuster: Ernesto Araujo não ligou para agradecer o Governo Venezuelano e nem contatou nenhum país pedindo ajuda durante a crise da…
018282	"RT @noakeshott: ""Qual foi o grande erro do povo venezuelano no tempo do Chaves? Quem era oposição resolveu boicotar, não ir votar... Eles f…"
018401	RT @nopontodofato: Depois de trocar o petróleo russo pelo venezuelano, que ninguém se espante caso Biden troque o quadro de George Washingt…
010042	RT @nopontodofato: Essa gente da esquerda está se lixando pro Venezuelano. A preocupação deles é que a queda de Maduro vai isolar ainda mai…
016412	RT @nopontodofato: Isentões, brancos, nulos e os que pretendem se abster de votar.  Prestem atenção no que diz este venezuelano sobre o que…
009345	RT @nopontodofato: O que aprendemos com o povo venezuelano? Eles demoraram demais a ir pra rua, quando foram era tarde demais, os poderes d…
012045	RT @normanpino: @VEJA E se perguntarem às crianças venezuelanas sobre seus sonhos?
011433	RT @nossomercado: Gostaria que todos da America Latina pegasse seu Del Rey @HugoGloss e voltasse pra casa! Queremos q #Venezuelano #bolovia…
002141	RT @nostrendsbrasil: #EnCarneVivaOnVevo - Fãs da @gabyspanic divulgam o novo clipe da estrela venezuelana. Confira: …
002237	RT @nostrendsbrasil: #GabySpanicEnCarneVivaVevo - Fãs da @gabyspanic divulgam o novo clipe da artista venezuelana.… 
002250	RT @nostrendsbrasil: #UnPicassoConGabySpanic - Fãs da @gabyspanic divulgam a peça de teatro que a estrela venezuelana como protagonista. ht…
002026	RT @nostrendsbrasil: AMÉM GABRIELA SPANIC - Com a tag, fãs da @GabySpanic homenageiam a artista venezuelana. 
003623	RT @nostrendsbrasil: BEM VINDA GABY SPANIC - A artista venezuelana @gabyspanic chegou na manhã de hoje aqui no Brasil. Spanicfans dão as… 
003672	RT @nostrendsbrasil: BRASIL TE AMA GABY SPANIC - Com a tag, fãs brasileiros da @gabyspanic homenageiam a artista venezuelana. …
000358	RT @nostrendsbrasil: HappyBirthdayGabySpanic - Hoje, a estrela venezuelana @gabyspanic está completando mais um ano de vida. Fãs a parab… 
002523	RT @notavel: Além de falhar no gol do Corinthians, o venezuelano Guerra nos brindou com essa anedota. 
000885	RT @noticiaportatil: .@cavaleirodocaos: Tem um #ForaDilmaFueraMaduro nos TTs da Venezuela. Alô, povo venezuelano. Tâmo junto!
011070	RT @noticiasprobr: Lamentamos e ficamos indignados, com toda miséria, opressão e assassinatos, que sofrem nossos irmãos venezuelanos.  Enqu…
007621	RT @notoriousmillan: 4 reais de pães pra família venezuelana:  🥰😍😘☺️😊  venezuelano querendo ingressar na ufrr por meio de vagas ociosas:  😡…
006948	RT @novaeramidia: 🇧🇴 | Bolívia: Militares com mercenários cubanos e venezuelanos disfarçados de civis atacaram manifestantes que protestava…
007672	RT @novaeramidia: 🇨🇴 | Hoje, a Colômbia deteve e expulsou 60 venezuelanos que participaram dos protestos violentos que ocorreram no país. P…
007664	RT @novaeramidia: 🇨🇴 | Polícia Nacional da Colômbia identifica 11 cidadãos estrangeiros (equatorianos, chilenos e venezuelanos) que teriam…
018596	RT @novaeramidia: 🇨🇴🇻🇪 | O Ministério das Relações Exteriores da Colômbia informou que militares da ditadura venezuelana violaram o espaço…
014857	RT @novaeramidia: 🇨🇴🇻🇪 | O governo da Colômbia anunciou que oferecerá proteção temporária por dez anos aos refugiados venezuelanos que entr…
012179	RT @novaeramidia: 🇺🇸 | O jornalista Jaime Bayly falou que a ditadura cubana e a ditadura venezuelana querem que Joe Biden ganhe as eleições…
014096	"RT @novaeramidia: 🇻🇪 |  Venezuelanos estão protestando agora contra o ditador Maduro em Yaracuy.  Os manifestantes gritam ""Liberdade!"" http…"
018997	RT @novaeramidia: 🇻🇪 | A ONG venezuelana Foro Penal informa em novo relatório que há 246 presos políticos no país, incluindo um adolescente.
015076	RT @novaeramidia: 🇻🇪 | De acordo com a ONG, Provea, policiais e militares da ditadura venezuelana mataram aproximadamente 2.853 pessoas em…
014205	RT @novaeramidia: 🇻🇪 | Militares venezuelanos prendem manifestantes que estão protestando contra o ditador Maduro. 
015467	RT @novaeramidia: 🇻🇪 | No Dia Mundial do Refugiado, a oposição venezuelana pediu ajuda e proteção para os 5 milhões de imigrantes que fugir…
014766	RT @novaeramidia: 🇻🇪 | SOCIALISMO: O bolívar venezuelano desvaloriza 1,3% a cada 24 horas em relação ao dólar.  Uma família venezuelana pre…
014620	RT @novaeramidia: 🇻🇪 | Um êxodo sem fim: 1.000 venezuelanos fogem da narcoditadura de Maduro todos os dias sem intenção de voltar.
019045	RT @novaeramidia: 🇻🇪 | Uma venezuelana foi presa depois de tentar vender sua filha por 30 dólares, ela disse que estava tentando conseguir…
019149	RT @novaeramidia: 🇻🇪 | Venezuela supera a Síria em crise migratória: Mais de 6 milhões de venezuelanos já deixaram seu país nos últimos ano…
014124	"RT @novaeramidia: 🇻🇪 | Venezuelanos gritam ""Fora Maduro"" em mais um dia de protestos contra o ditador. "
015472	"RT @novaeramidia: 🇻🇪 | Venezuelanos protestaram em Barquisimeto contra  a ditadura de Maduro.  ""Maduro nos mata de fome e Covid!"" estava es…"
018493	RT @novaeramidia: 🇻🇪🇺🇸 | Em carta, representantes da comunidade venezuelana nos EUA pediram as autoridades americanas mais sanções contra f…
010301	RT @novaesrocha1: Atitude GIGANTE do Cruzeiro ao esperar os venezuelanos e recusar o W.O. Futebol precisa de mais ações humanas como essa.…
010165	RT @novinputo001: Esse Venezuelano branquinho me fudeu gostoso , fiquei com as pernas doendo ... Queria postar o vídeo dele e o irmão gozan…
017636	RT @novobrasil2023: O Povo VENEZUELANO abandonado sua NAÇÃO buscando as ruas brasileiras para morar, pois sabem que mesmo sem um teto, tem…
015247	RT @numberteddie: Gente de Manaus: tão recebendo doações lá na Vila Olimpica pras famílias venezuelanas que sofreram com a enchente essa se…
010771	RT @nuzzi_cardoso: Força irmãos Venezuelanos! 
001411	RT @oConsciente: ptadeu_pt: RT brasil247: Chanceler venezuelana: Serra age de forma insolente e amoral | Brasil 24/7 …
011956	RT @oMarcioMira: @sxavierfilho Conservando o pouco que tem, que o diga o povo Venezuelano que acreditou na esquerda genocida e perdeu tudo.
001459	RT @oRenatoSouza: Venezuelano Guerra sentiu o joelho e não joga hoje. Desfalque importante para o Atlético Nacional. Meia vinha decidindo j…
009692	RT @o_adivinhador: @RenovaMidia Entenderam agora desarmamentistas? Este é o intuito do desarmamento,se os venezuelanos tivessem posse de ar…
016105	RT @o_antagonista: .@randolfeap desafia Moraes e orienta militância a espalhar nas redes caso das venezuelanas. 
007812	RT @o_antagonista: 30 militares armados venezuelanos estão em terras indígenas brasileiras 
007732	RT @o_antagonista: A ditadura venezuelana é mantida com dinheiro do crime, afirmou o almirante Craig Faller.  
000596	RT @o_antagonista: A oposição venezuelana estuda três alternativas para derrubar Maduro  
009115	RT @o_antagonista: Acredite: PT, PSB, MST, CUT e afins lançaram hoje um “manifesto em solidariedade ao governo venezuelano”. …
012833	RT @o_antagonista: Argentina não assina nota do Grupo de Lima que condena farsa no Parlamento venezuelano 
013598	RT @o_antagonista: Barroso suspende expulsão de funcionários da embaixada venezuelana 
016067	RT @o_antagonista: Bolsonaro diz que fala sobre venezuelanas foi deturpada pelo PT: “Ultrapassou todos os limites” 
004734	RT @o_antagonista: Brasil e Colômbia discutem crise na fronteira venezuelana. 
000023	RT @o_antagonista: Brasil tem responsabilidade direta sobre o golpe venezuelano -  
002804	RT @o_antagonista: Desnutrição atinge 35,5% das crianças venezuelanas 
012864	RT @o_antagonista: EUA não reconhecem eleição do Parlamento venezuelano 
009056	RT @o_antagonista: Embaixador venezuelano rompe com Maduro 
007579	RT @o_antagonista: Embaixadora diz que general venezuelano invadiu embaixada com petistas. 
012865	RT @o_antagonista: Ernesto diz que Brasil não vai reconhecer eleição da Assembleia venezuelana 
014384	RT @o_antagonista: Ex-chefe de inteligência militar chavista diz que governo venezuelano financiou Lula. 
004357	RT @o_antagonista: Exclusivo: Cinco venezuelanos e um português representam Smartmatic no TSE. 
004822	RT @o_antagonista: Invasão venezuelana: Roraima terá hospital de campanha 
004624	RT @o_antagonista: Invasão venezuelana: “Estamos à beira de um colapso” 
007308	RT @o_antagonista: Investigações indicam óleo venezuelano em praias nordestinas  
010470	RT @o_antagonista: Juan Guaidó também disse há pouco que os venezuelanos nas ruas estão “fazendo história”. 
000110	RT @o_antagonista: Lista da Odebrecht tem até venezuelanos -  
009147	RT @o_antagonista: Maduro detém jornalista por vídeo de venezuelanos comendo do lixo 
006459	RT @o_antagonista: Maduro disse que pedirá US$ 500 milhões (R$ 2 bilhões) à ONU para financiar a “repatriação” de venezuelanos. https://t.c…
010061	RT @o_antagonista: Mais de 100 militares venezuelanos pedem refúgio na Colômbia 
013835	RT @o_antagonista: Militares de Maduro já executaram mais de 23 mil venezuelanos 
010845	RT @o_antagonista: Militares venezuelanos pedem asilo ao Brasil. 
014053	"RT @o_antagonista: Na ONU, Bolsonaro exalta acolhida do Brasil de venezuelanos que fogem da ""ditadura bolivariana"". "
013860	RT @o_antagonista: Nesta terça (7), o Tribunal Supremo de Justiça venezuelano, dominado pela ditadura chavista, decretou que o partido Vont…
009334	RT @o_antagonista: O G1 informa que vários grupos de brasileiros e venezuelanos estão usando rotas alternativas no entorno da fronteira. ht…
008124	RT @o_antagonista: O governo venezuelano informou a detenção de militares que se rebelaram contra a ditadura de Nicolás Maduro. https://t.c…
008796	RT @o_antagonista: O site DefesaNet diz que o governo venezuelano posicionou mísseis na fronteira com o Brasil. 
007513	RT @o_antagonista: Os US$ 20 bilhões do adido militar venezuelano 
011883	RT @o_antagonista: Os atores venezuelanos Pedro Huice e Aisak Ovalles foram presos ontem à noite logo após a apresentação de “Dois Policiai…
008875	RT @o_antagonista: Prefeito venezuelano foge para Brasil e fala em 25 mortos 
003445	RT @o_antagonista: Quanto custarão aos cofres brasileiros os venezuelanos que fogem da falência bolivariana de Maduro? … 
009734	RT @o_antagonista: Requião ironiza ajuda humanitária oferecida a venezuelanos 
004844	RT @o_antagonista: Roraima recebe, em média, 600 venezuelanos por dia. 
010690	RT @o_antagonista: Russos e cubanos estão dentro da Venezuela, protegendo a ditadura venezuelana. 
007471	RT @o_antagonista: Segundo o MPF no Paraná, a aproximação dos armadores com a petroleira venezuelana foi feita por meio de Jonas Suassuna,…
008965	RT @o_antagonista: Três militares venezuelanos desertam na fronteira com Colômbia 
004504	RT @o_antagonista: Uma ideia: bens de Lula para refugiados venezuelanos 
002140	RT @o_antagonista: Venezuelanos celebram resistência contra ditadura de Maduro. AO VIVO #TVAntagonista 
003237	RT @o_antagonista: Venezuelanos continuam nas ruas contra Maduro. Já são 24 manifestantes assassinados. AO VIVO #TVAntagonista …
001470	RT @o_antagonista: Venezuelanos e brasileiros concordam: já deu   
005908	RT @o_antagonista: Venezuelanos fogem de uma ditadura socialista apoiada por Lula. 
004827	RT @o_antagonista: Venezuelanos fugindo de Maduro: “Trata-se de uma emergência diferente” 
008486	RT @o_antagonista: Venezuelanos participaram hoje de um ato convocado por Juan Guaidó. 
016065	RT @o_antagonista: Visita à casa de meninas venezuelanas, em cidade-satélite de Brasília, foi transmitida por live e divulgada na CNN https…
011088	RT @o_antagonista: VÍDEO: Venezuelanos pedem ajuda de militares para derrubar Maduro 
004842	RT @o_antagonista: “O venezuelano que chega aqui está fugindo da fome” 
004539	RT @o_colecionador: A galera do Levante está toda em Roraima prestando auxílio aos refugiados venezuelanos.  Oi? Não está? Ué. …
004496	"RT @o_colecionador: Assim, acabamos de ver no #Fantástico uma reportagem em tom ""humanitário"" sobre os refugiados venezuelanos, sem q a pal…"
004816	RT @o_colecionador: Calma, refugiados venezuelanos! A presidenta do PT, senadora Gleisi Hoffmann está indo pessoalmente a Roraima para salv…
005269	RT @o_colecionador: Chega na orelha desses zagueiros venezuelanos e fala:  - Se deixar passar uns dois, a gente arruma cinco fardos de pape…
007392	RT @o_colecionador: Coisa mais asquerosa é ver gente q nunca foi capaz de dizer NADA sobre o desastre venezuelano ou q sempre morreu de tes…
004499	RT @o_colecionador: Eu tava vendo aqui e acho q dá pra abrigar várias famílias de refugiados venezuelanos naquele triplex e naquele sítio q…
004724	RT @o_colecionador: Jornalista q chama os venezuelanos q entram no Brasil fugindo do inferno de imigrante é muito do filho da puta:  o nome…
004538	RT @o_colecionador: O Fantástico vai mostrar uma reportagem sobre os refugiados venezuelanos.  Consultei meus búzios aqui e posso afirmar q…
002920	RT @o_colecionador: O dinheiro venezuelano é calculado por quilo?
011633	RT @o_colecionador: Se Michele Bachelet, uma social-democrata, personagem política da esquerda, diz q o regime venezuelano prende, tortura,…
000222	RT @o_colecionador: Se eles usassem urnas eletrônicas venezuelanas Smartmatic o resultado já teria saído.  Que paisinho fuleiro e atrasado…
002498	RT @o_colecionador: Se o Temer não fosse um bostão, estaria na linha de frente contra a ditadura venezuelana e exigindo a expulsão do país…
004618	"RT @o_colecionador: Segundo o #Fantastico, os refugiados venezuelanos nada têm a ver com ""socialismo"", nem com um regime q foi APOIADO pelo…"
004704	"RT @o_colecionador: Segundo o Fantástico - assim como segundo toda a imprensa - os venezuelanos fogem ""da crise"".  Nem uma palavra sobre a…"
004068	RT @o_colecionador: Semana q vem o Pedro Bial vai entrevistar refugiados venezuelanos fugindo do socialismo bananeiro chavista.  Pode confi…
004207	"RT @o_colecionador: Toda vez q um jornalista te diz q venezuelanos fogem para o Brasil pq o país deles passa por uma ""grave crise"", a impre…"
001042	RT @o_colecionador: Tão bonito o socialismo venezuelano!  Mas a Dilma vai voltar, teremos mais 80 anos de PT e tb vamos prosperar, amiguinh…
006383	"RT @o_colecionador: Venezuelanos fugindo aos milhares e os q ficam estão comendo carne podre;  porém, um tal ""comitê da ONU"", está preocupa…"
007641	RT @o_odigo: Nova espécie animal é descoberta perambulando pelas proximidades da embaixada venezuelana em Brasília.   Nossa equipe foi info…
013938	RT @o_poraodamamae: Sob a liderança do SOCIALISMO de Maduro, quase todos os venezuelanos vivem na pobreza 
013953	RT @oamigoateu: Esse vídeo foi produzido no início de abril por músicos espanhóis e venezuelanos, quando a Espanha atingia assustadores 10…
005022	RT @obobnunes: Este cara era um ativista venezuelano, foi morto pelo governo de Maduro, sem segredo algum. O silencio ecoou na grande mídia…
007490	RT @obolsonauta: Essa é uma foto real de um policial venezuelano numa operação contra o tráfico de comida. No socialismo é assim: é proibid…
018674	RT @obscat: 🇻🇪O homem mais velho do mundo tem 113 anos e reza o terço duas vezes por dia. Juan Vicente Pérez Mora, é venezuelano, ele nasce…
004017	RT @observadorpt: Oposição venezuelana bloqueou Caracas e outras cidades em protesto contra repressão e assassinatos: …
002565	RT @observadorpt: Partido de luso-venezuelana pede ao Supremo para travar novo processo de legalização política: 
002371	RT @ocafezinho: Bem, Temer acaba de assinar um decreto vendendo a Amazonia. E o Janot fazendo festinha pra golpista venezuelana.
002230	RT @ocafezinho: Constituinte venezuelana tem 41% de participação, maior que as eleições americanas de 2014 
001997	RT @ocafezinho: Constituinte venezuelana ultrapassou 53% dos votos e já é uma realidade 
004781	RT @ocafezinho: imaginem, só imaginem, se rolassem imagens do governo venezuelano separando crianças de seus pais
007246	RT @ocafezinho: É importante lembrar que  a Venezuela não transporta petróleo. Ela só produz. Se o petróleo é venezuelano, o navio que o va…
013482	RT @ocolunista_: Em 2019 Bolsonaro foi aos EUA, assunto? Venezuela  Na semana passada o gov br tentou expulsar diplomatas venezuelanos do B…
013076	"RT @ocoringadobem: ""China doa 4 mil kits de diagnósticos do coronavírus para Maduro, que poderão diagnosticar até 300 mil venezuelanos""  Ma…"
009479	RT @odiodobemnews: A cobertura da @GloboNews sobre a situação do povo venezuelano é completamente desprezível. Em 5 minutos, conseguiram en…
001330	RT @offshorebroker: 'Experiência nos diamantes impressiona venezuelanos'  
018397	RT @oficialPFBR: Lele Pons é simplesmente uma das dez influencers MAIS INFLUENTES DA AMÉRICA LATINA!  A venezuelana decidiu fazer o challen…
013559	RT @oflamenguistta: você quer mais leite? Siga meu amigo venezuelano @kleio_coxxx e aproveite todo o seu conteúdo. Ele tem 21 cms de pau só…
007901	RT @ofutebolnews: Acordo entre Atlético Mineiro e Dudamel sendo alinhavado com um salário dentro da realidade do clube. O Venezuelano deve…
007639	RT @ogatopiro: @JoseMedeirosMT A distribuição de armamento para as milícias venezuelanas já ocorre desde o começo do ano! 13 mil é até um n…
011249	RT @ogatopolitico: Eurodeputado da CDU, João Ferreira, veja lá como o povo venezuelano está a autodeterminar a sua democracia sem intervenç…
017154	RT @ogleyton: Venezuelanos que vivem em Roraima fazendo manifestação para alertar sobre os efeitos do socialismo é um tapa na cara de algun…
012839	RT @ohenriqueandre: DUDAMEL está OFICIALMENTE fora da Seleção Venezuelana! 🇻🇪 
012832	RT @ohenriqueandre: 🇻🇪 Meia Eduard Bello, da Seleção Venezuelana e do Antofagasta, começou a seguir o novo time do chefe Dudamel no Instagr…
012787	RT @ohenriqueandre: 🇻🇪🐓🇧🇷 Rafael Dudamel é o primeiro venezuelano na história a dirigir uma grande equipe do futebol brasileiro. Que tenha…
012798	RT @ohenriqueandre: 🐓 O venezuelano Jefferson Savarino deve ser confirmado como reforço do @Atletico em breve. Jogador é aguardado em BH ai…
012886	RT @ohenriqueandre: 🐓🇻🇪 Ousadia no mercado: Atlético faz proposta por Soteldo e pode tirar venezuelano do Santos  |…
013042	RT @oi1uiz: No mesmo dia em que Bolsonaro disse ter provas de fraude nas eleições brasileiras, a Smartmatic Venezuelana - fornecedora da te…
012568	RT @oiIuiz: Em 2018, o Ministério da Saúde queria vacinação obrigatória contra sarampo para os venezuelanos que chegavam aqui  Houve gritar…
014754	RT @oiIuiz: Filho feio não tem pai.  O ministro militante de esquerda Barroso diz que a ditadura socialista venezuelana é de direita conser…
016091	"RT @oiIuiz: Randolfe quer ""proteger as meninas venezuelanas"", mas Randolfe é capacho do sujeito que deixou as meninas venezuelanas nessa si…"
013378	"RT @oiIuiz: STF mandou Bolsonaro e Ernesto suspenderem a expulsão de diplomatas venezuelanos a pedido do deputado Paulo Pimenta, do PT.  ""E…"
006679	RT @oicarofonseca: Nosso querido @Haddad_Fernando já está engordando seu futuro alimento em homenagem à ditadura venezuelana. Canalha, hipó…
007311	RT @oieusouowilliam: O que a imprensa não mostra NÓS MOSTRAMOS!  olhem só o que as toneladas de óleo Venezuelano estão fazendo com as praia…
006933	RT @oiluiz: - venezuelanos e cubanos envolvidos em ação orquestrada no incêndio das estações de metrô no Chile - óleo de origem venezuelana…
011646	"RT @oiluiz: 1. Peça cidadania venezuelana  2. Mude pra Venezuela 3. Torça para a seleção de um país em que vc admira o ""presidente"" https:/…"
008975	RT @oiluiz: A fome que atinge o povo venezuelano há anos não é acidente.  Submeter populações à fome é uma tática socialista antiga de subm…
008836	"RT @oiluiz: Mesmo com mísseis e tanques apontados para o Brasil, o PT emitiu uma nota em que se diz ""solidário ao governo Venezuelano"".   E…"
005800	RT @oiluiz: O que mais me assusta não é ver as filas de Venezuelanos famintos pra poder pegar um pão.  O que mais me assusta é ver candidat…
009809	RT @oiluiz: Por essa lógica, a gente deveria obrigar todo mundo que votou no Haddad a servir no exército venezuelano 
006942	RT @oiluiz: Relatório da Petrobras, após analisar 23 amostras, aponta que o petróleo despejado no Nordeste é venezuelano.  Leia-se: Maduro,…
009109	RT @oiluiz: Tropas de Maduro perseguem e matam cidadãos venezuelanos nas ruas ONU:   PMs de São Paulo evitam assalto e matam gangue que os…
005571	RT @ojotacamelo: O apocalipse do coxinha é assim: venezuelanos, bolivianos, haitianos, cubanos e o estado islâmico, todos comandados por Pu…
017739	RT @olar___: SONEGADORES COM BOLSONARO NEYMAR SONEGADOR BOLSONARO SONEGADOR NÃO MEXE NO MEU SALÁRIO  BOLSONARO PEDÓFILO  VENEZUELANAS 14 AN…
012074	RT @olatinoscopio: BRASIL 🇧🇷🇧🇷  Uma travesti venezuelana foi espancada e acusada de roubo na madrugada deste sábado (21/09) em Boa Vista, c…
011911	RT @olatinoscopio: Em agosto do ano passado, a cidade de Pacaraima foi cenário de conflito entre brasileiros e venezuelanos. Pedradas, ataq…
